1	0	1
1	0	2
1	0	3
1	0	4
1	0	5
1	0	6
1	0	7
1	0	8
1	0	9
1	0	10
1	1	11
1	1	12
1	1	13
1	1	14
1	1	15
1	1	16
1	1	17
1	1	18
1	1	19
1	1	20
1	1	21
1	1	22
1	0	23
1	0	24
1	0	25
1	0	26
1	0	27
1	0	28
1	3	29
1	3	30
1	3	31
1	3	32
1	3	33
1	3	34
1	3	35
1	3	36
1	3	37
1	3	38
1	3	39
1	3	40
1	0	41
1	0	42
1	0	43
1	0	44
1	0	45
1	0	46
1	2	47
1	2	48
1	2	49
1	2	50
1	2	51
1	2	52
1	2	53
1	2	54
1	2	55
1	2	56
1	2	57
1	2	58
1	0	59
1	0	60
1	0	61
1	0	62
1	0	63
1	0	64
1	2	65
1	2	66
1	2	67
1	2	68
1	2	69
1	2	70
1	2	71
1	2	72
1	2	73
1	2	74
1	2	75
1	2	76
1	0	77
1	0	78
1	0	79
1	0	80
1	0	81
1	0	82
1	1	83
1	1	84
1	1	85
1	1	86
1	1	87
1	1	88
1	1	89
1	1	90
1	1	91
1	1	92
1	1	93
1	1	94
1	0	95
1	0	96
1	0	97
1	0	98
1	0	99
1	0	100
1	3	101
1	3	102
1	3	103
1	3	104
1	3	105
1	3	106
1	3	107
1	3	108
1	3	109
1	3	110
1	3	111
1	3	112
1	0	113
1	0	114
1	0	115
1	0	116
1	0	117
1	0	118
1	1	119
1	1	120
1	1	121
1	1	122
1	1	123
1	1	124
1	1	125
1	1	126
1	1	127
1	1	128
1	1	129
1	1	130
1	0	131
1	0	132
1	0	133
1	0	134
1	0	135
1	0	136
1	3	137
1	3	138
1	3	139
1	3	140
1	3	141
1	3	142
1	3	143
1	3	144
1	3	145
1	3	146
1	3	147
1	3	148
1	0	149
1	0	150
1	0	151
1	0	152
1	0	153
1	0	154
1	2	155
1	2	156
1	2	157
1	2	158
1	2	159
1	2	160
1	2	161
1	2	162
1	2	163
1	2	164
1	2	165
1	2	166
1	0	167
1	0	168
1	0	169
1	0	170
1	0	171
1	0	172
1	0	173
1	0	174
2	0	1
2	0	2
2	0	3
2	0	4
2	0	5
2	0	6
2	0	7
2	0	8
2	0	9
2	0	10
2	1	11
2	1	12
2	1	13
2	1	14
2	1	15
2	1	16
2	1	17
2	1	18
2	1	19
2	1	20
2	1	21
2	1	22
2	0	23
2	0	24
2	0	25
2	0	26
2	0	27
2	0	28
2	2	29
2	2	30
2	2	31
2	2	32
2	2	33
2	2	34
2	2	35
2	2	36
2	2	37
2	2	38
2	2	39
2	2	40
2	0	41
2	0	42
2	0	43
2	0	44
2	0	45
2	0	46
2	3	47
2	3	48
2	3	49
2	3	50
2	3	51
2	3	52
2	3	53
2	3	54
2	3	55
2	3	56
2	3	57
2	3	58
2	0	59
2	0	60
2	0	61
2	0	62
2	0	63
2	0	64
2	3	65
2	3	66
2	3	67
2	3	68
2	3	69
2	3	70
2	3	71
2	3	72
2	3	73
2	3	74
2	3	75
2	3	76
2	0	77
2	0	78
2	0	79
2	0	80
2	0	81
2	0	82
2	2	83
2	2	84
2	2	85
2	2	86
2	2	87
2	2	88
2	2	89
2	2	90
2	2	91
2	2	92
2	2	93
2	2	94
2	0	95
2	0	96
2	0	97
2	0	98
2	0	99
2	0	100
2	1	101
2	1	102
2	1	103
2	1	104
2	1	105
2	1	106
2	1	107
2	1	108
2	1	109
2	1	110
2	1	111
2	1	112
2	0	113
2	0	114
2	0	115
2	0	116
2	0	117
2	0	118
2	2	119
2	2	120
2	2	121
2	2	122
2	2	123
2	2	124
2	2	125
2	2	126
2	2	127
2	2	128
2	2	129
2	2	130
2	0	131
2	0	132
2	0	133
2	0	134
2	0	135
2	0	136
2	1	137
2	1	138
2	1	139
2	1	140
2	1	141
2	1	142
2	1	143
2	1	144
2	1	145
2	1	146
2	1	147
2	1	148
2	0	149
2	0	150
2	0	151
2	0	152
2	0	153
2	0	154
2	3	155
2	3	156
2	3	157
2	3	158
2	3	159
2	3	160
2	3	161
2	3	162
2	3	163
2	3	164
2	3	165
2	3	166
2	0	167
2	0	168
2	0	169
2	0	170
2	0	171
2	0	172
2	0	173
2	0	174
3	0	1
3	0	2
3	0	3
3	0	4
3	0	5
3	0	6
3	0	7
3	0	8
3	0	9
3	0	10
3	1	11
3	1	12
3	1	13
3	1	14
3	1	15
3	1	16
3	1	17
3	1	18
3	1	19
3	1	20
3	1	21
3	1	22
3	0	23
3	0	24
3	0	25
3	0	26
3	0	27
3	0	28
3	3	29
3	3	30
3	3	31
3	3	32
3	3	33
3	3	34
3	3	35
3	3	36
