0	1	0
0	2	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	0
0	11	0
0	12	0
0	13	0
0	14	0
0	15	0
0	16	0
0	17	0
0	18	0
0	19	0
0	20	0
0	21	0
0	22	0
0	23	0
0	24	0
0	25	0
0	26	0
0	27	0
0	28	0
0	29	0
0	30	0
0	31	0
0	32	0
0	33	0
0	34	0
0	35	0
0	36	0
0	37	0
0	38	0
0	39	0
0	40	0
0	41	0
0	42	0
0	43	0
0	44	0
0	45	0
0	46	0
0	47	0
0	48	0
0	49	0
0	50	0
0	51	0
1	52	2
1	53	2
1	54	2
1	55	2
1	56	2
1	57	2
0	58	0
0	59	0
0	60	0
0	61	0
0	62	0
3	63	2
3	64	2
3	65	2
3	66	2
3	67	2
3	68	2
3	69	2
3	70	2
3	71	2
3	72	2
3	73	2
3	74	2
3	75	2
1	76	2
1	77	2
1	78	2
1	79	2
1	80	2
1	81	2
1	82	2
1	83	2
1	84	2
1	85	2
1	86	2
1	87	2
1	88	2
2	89	2
2	90	2
2	91	2
2	92	2
2	93	2
2	94	2
3	95	2
3	96	2
3	97	2
3	98	2
3	99	2
3	100	2
3	101	2
3	102	2
3	103	2
3	104	2
3	105	2
3	106	2
3	107	2
2	108	2
2	109	2
2	110	2
2	111	2
2	112	2
2	113	2
2	114	2
2	115	2
2	116	2
2	117	2
2	118	2
2	119	2
2	120	2
2	121	2
6	122	2
6	123	2
6	124	2
6	125	2
6	126	2
6	127	2
6	128	2
3	129	2
3	130	2
3	131	2
3	132	2
3	133	2
3	134	2
0	135	0
0	136	0
0	137	0
0	138	0
0	139	0
0	140	0
3	141	2
3	142	2
3	143	2
3	144	2
3	145	2
3	146	2
3	147	2
3	148	2
3	149	2
3	150	2
4	151	2
4	152	2
4	153	2
4	154	2
4	155	2
4	156	2
4	157	2
4	158	2
4	159	2
4	160	2
4	161	2
4	162	2
4	163	2
4	164	2
4	165	2
4	166	2
4	167	2
4	168	2
4	169	2
4	170	2
4	171	2
4	172	2
4	173	2
4	174	2
0	175	0
0	176	0
0	177	0
0	178	0
0	179	0
0	180	0
3	181	2
3	182	2
3	183	2
3	184	2
3	185	2
3	186	2
3	187	2
3	188	2
3	189	2
3	190	2
3	191	2
3	192	2
3	193	2
6	194	2
6	195	2
6	196	2
6	197	2
6	198	2
6	199	2
6	200	2
6	201	2
6	202	2
4	203	2
4	204	2
4	205	2
4	206	2
4	207	2
4	208	2
4	209	2
4	210	2
4	211	2
4	212	2
4	213	2
4	214	2
4	215	2
4	216	2
4	217	2
4	218	2
4	219	2
0	220	0
0	221	0
0	222	0
0	223	0
0	224	0
0	225	0
0	226	0
5	227	2
5	228	2
5	229	2
5	230	2
5	231	2
5	232	2
5	233	2
5	234	2
5	235	2
5	236	2
5	237	2
5	238	2
5	239	2
5	240	2
5	241	2
5	242	2
5	243	2
5	244	2
5	245	2
5	246	2
5	247	2
5	248	2
5	249	2
5	250	2
5	251	2
5	252	2
5	253	2
5	254	2
5	255	2
2	256	2
2	257	2
2	258	2
2	259	2
2	260	2
2	261	2
2	262	2
2	263	2
2	264	2
2	265	2
2	266	2
2	267	2
2	268	2
2	269	2
2	270	2
2	271	2
2	272	2
2	273	2
2	274	2
2	275	2
2	276	2
6	277	2
6	278	2
6	279	2
6	280	2
6	281	2
6	282	2
6	283	2
4	284	2
4	285	2
4	286	2
4	287	2
4	288	2
4	289	2
4	290	2
1	291	2
1	292	2
1	293	2
1	294	2
1	295	2
0	296	0
0	297	0
0	298	0
